CHANGE_DATE,CHART,CLASS_CODE,CLASS_NAME,ENTP_NAME,ETC_OTC_NAME,FORM_NAME,INGR_CODE,INGR_ENG_NAME,INGR_ENG_NAME_FULL,INGR_NAME,ITEM_NAME,ITEM_PERMIT_DATE,ITEM_SEQ,MAIN_INGR,MIX_INGR,MIX_TYPE,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,TYPE_NAME
20230901,연한 황색의 원형 필름코팅정제,01130,항전간제,(주)바이넥스,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토파씬정50밀리그램(토피라메이트)(수출용),20070222,200702451,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,흰색의 원형 필름코팅정제,01130,항전간제,주식회사제뉴원사이언스,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토파케이정25mg(토피라메이트),20070309,200702963,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,흰색의 원형 필름코팅정,01130,항전간제,제이더블유신약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,폰다미스정25밀리그램(토피라메이트),20070314,200703120,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,황색의 원형 필름코팅 정제,01130,항전간제,(주)팜젠사이언스,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토라맥정25mg(토피라메이트),20070314,200703121,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,흰색의 원형 필름코팅정,01130,항전간제,구주제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토펙스정25밀리그람(토피라메이트),20070320,200703233,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20250217,황색의 원형 필름코팅 정제,01130,항전간제,조아제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토맥정 25밀리그램(토피라메이트),20070320,200703275,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,흰색의 원형 필름코팅정,01130,항전간제,대한뉴팜(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토핀정25밀리그램(토피라메이트),20070430,200704968,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,흰색의 원형필름코팅정,01130,항전간제,(주)서울제약,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토파드정25밀리그램(토피라메이트),20070514,200705484,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,미황색의 원형 필름코팅정제,01130,항전간제,한림제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토피론정50밀리그램(토피라메이트),20070529,200706103,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20260320,흰색 가루가 무색투명한 바이알에 든 쓸 때 녹여쓰는 주사제,04210,항악성종양제,베르토코리아유한책임회사,전문의약품,용액용동결건조분말주사제,D000682,Trabectedin,Trabectedin(트라벡테딘),트라벡테딘,욘델리스주사1.0밀리그램(트라벡테딘),20080422,200804451,[M230801]트라벡테딘,,단일,20081211,"""임부에 대한 안전성 미확립.작용기전에 따른 중대한 선천성 결함 유발 가능성.""",,임부금기
20230901,흰색의 원형 필름코팅정,01130,항전간제,(주)동구바이오제약,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토프람정50mg(토피라메이트)(수출용),20080428,200804811,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20260212,엷은 적색의 원형 필름코팅정제,02140,혈압강하제,(주)종근당,전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,발사벨정80밀리그램(발사르탄),20080516,200805550,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20260212,연한 빨간색의 원형 필름코팅정,02140,혈압강하제,한국유나이티드제약(주),전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,디잔틴정(발사르탄),20080529,200806017,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20241002,무색 액체가 든 갈색 앰플제,01140,해열.진통.소염제,안국약품(주),전문의약품,용액주사제,D000773,Tramadol,Tramadol(트라마돌),트라마돌,톨마주(트라마돌염산염)(수출용),20080530,200806032,[M222893]트라마돌염산염/[M222893]트라마돌염산염,,단일,20121121,"""임부에 대한 안전성 미확립.동물 실험에서 돌연변이성, 발암성, 생식독성 보고.임신 말기 고용량 단기 투여시 신생아의 호흡억제 가능성.임신중 장기 투여시 신생아에게 금단증상 야기 가능성.""",,임부금기
20231113,황색의 원형 필름코팅정,01130,항전간제,대한뉴팜(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토피트정(토피라메이트),20080624,200806999,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20260212,회색빛을 띠는 오렌지색의 타원형 필름코팅정,02140,혈압강하제,안국약품(주),전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,디큐반정160mg(발사르탄),20080627,200807203,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20260212,엷은 분홍색의 양면이 볼록한 원형 필름코팅정,02140,혈압강하제,알보젠코리아(주),전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,맥스디오정80mg(발사르탄),20080703,200807361,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20260212,엷은 분홍색의 양면이 볼록한 원형 필름코팅정,02140,혈압강하제,안국약품(주),전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,디큐반정80mg(발사르탄),20080703,200807363,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20260212,회색빛을 띠는 오렌지색의 타원형 필름코팅정,02140,혈압강하제,대원제약(주),전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,디오르탄정160mg(발사르탄),20080703,200807365,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20260212,분홍색의 원형 필름코팅정,02140,혈압강하제,신일제약(주),전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,네오반정80밀리그램(발사르탄),20080703,200807366,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20260212,분홍색의 원형 필름코팅정,02140,혈압강하제,대원제약(주),전문의약품,필름코팅정,D000011,Valsartan,Valsartan(발사르탄),발사르탄,디오르탄정80밀리그램(발사르탄),20080703,200807367,[M090403]발사르탄,,단일,20081211,"임신 2~3기에 ACE저해제 투여시 태아 및 신생아의 저혈압, 고칼륨혈증, 신생아 두개골 발육부전, 무뇨증, 신부전, 양수과소증(태아사지구축, 두개안면기형, 폐발육부전과 관련 있음) 및 사망과 관련됨.",,임부금기
20220201,백색의 덩어리 또는 분말이 들어 있는 바이알로 첨부용제로 녹였을 때 무색투명한 외용액제,02630,화농성질환용제,(주)대웅제약,전문의약품,일반액상분무제,D000775,Trafermin,Trafermin(트라페르민),트라페르민,피블라스트 스프레이 (트라페르민),20080724,200808116,"[M239108]트라페르민(숙주:대장균 B주(ATCC 23848), 벡터:pTsF-9Δgal)",,단일,20150520,임부에 대한 안전성 미확립.,,임부금기
