BIZRNO,CHANGE_DATE,CHART,CLASS_CODE,CLASS_NAME,DUR_SEQ,EFFECT_NAME,ENTP_NAME,ETC_OTC_CODE,ETC_OTC_NAME,FORM_CODE,FORM_CODE_NAME,FORM_NAME,INGR_CODE,INGR_ENG_NAME,INGR_ENG_NAME_FULL,INGR_NAME,ITEM_NAME,ITEM_PERMIT_DATE,ITEM_SEQ,MAIN_INGR,MIX,MIX_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,SERS_NAME,TYPE_NAME
1248137632,20260212,흰색 또는 미백색의 양쪽이 볼록한 타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,하나제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미라정40밀리그램(텔미사르탄),20150519,201502987,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2148671641,20260212,흰색의 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)셀트리온제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,셀미살탄정40밀리그램(텔미사르탄),20150727,201505088,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1258522182,20260407,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,위더스제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,미르토정80밀리그램(텔미사르탄),20150824,201505903,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2148671641,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)셀트리온제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,셀미살탄정80밀리그램(텔미사르탄),20150824,201505918,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1358104771,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,한화제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미일정40mg(텔미사르탄),20160607,201603226,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1358104771,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,한화제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미일정80mg(텔미사르탄),20160607,201603227,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
6038107005,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)바이넥스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,모노스핀정40밀리그램(텔미사르탄),20160623,201603838,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
6038107005,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)바이넥스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,모노스핀정80밀리그램(텔미사르탄),20160623,201603851,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
8638700270,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)휴온스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,테잘원정80밀리그램(텔미사르탄),20160627,201603949,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
8638700270,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)휴온스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,테잘원정40밀리그램(텔미사르탄),20160627,201603950,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
3128104567,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)경보제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미카르정40밀리그램(텔미사르탄),20160830,201605171,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
3128104567,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)경보제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미카르정80밀리그램(텔미사르탄),20160830,201605172,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2018644250,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,동광제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미스타정40밀리그램(텔미사르탄),20161227,201607284,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2018644250,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,동광제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미스타정80밀리그램(텔미사르탄),20161227,201607285,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248104295,20260212,백색 또는 미백색의 양쪽이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,삼천당제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,미르텔정80밀리그램(텔미사르탄),20170228,201701087,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248104295,20260506,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,삼천당제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,미르텔정40밀리그램(텔미사르탄),20170228,201701088,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1128122382,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,한국휴텍스제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,하이퍼텔미정80mg(텔미사르탄),20170428,201702216,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2058140116,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,한국코러스(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미온정80밀리그램(텔미사르탄),20180130,201800572,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2058140116,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,한국코러스(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미온정40밀리그램(텔미사르탄),20180209,201800785,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248135518,20260212,흰색의 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,경동제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔카딘정40밀리그램(텔미사르탄),20180219,201800860,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1348545665,20260212,흰색의 타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)테라젠이텍스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미큐어정80밀리그램(텔미사르탄),20180327,201801336,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1348545665,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)테라젠이텍스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미큐어정40밀리그램(텔미사르탄),20180327,201801338,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248135518,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,경동제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔카딘정80밀리그램(텔미사르탄),20180329,201801391,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2088125623,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,에이치엘비제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,씨르텔미정80밀리그램(텔미사르탄),20181010,201803953,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2088125623,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,에이치엘비제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,씨르텔미정40밀리그램(텔미사르탄),20181010,201803954,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248135615,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,명문제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미정40밀리그램(텔미사르탄),20181017,201804100,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248135615,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,명문제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미정80밀리그램(텔미사르탄),20181017,201804101,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
8028803696,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,아주약품(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,아나텔정80밀리그램(텔미사르탄),20181017,201804104,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
8028803696,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,아주약품(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,아나텔정40밀리그램(텔미사르탄),20181017,201804105,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
3128109048,20260212,흰색의 장타원형 정제 ,02140,혈압강하제,2587,혈압강하작용의약품,유니메드제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔탄정40밀리그램(텔미사르탄),20181029,201804271,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
3038113742,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,신일제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,네오텔미정80밀리그램(텔미사르탄),20181031,201804330,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
3038113742,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,신일제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,네오텔미정40밀리그램(텔미사르탄),20181031,201804331,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1358102638,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,한림제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미르정80밀리그램(텔미사르탄),20181130,201804852,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1358102638,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,한림제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미르정40밀리그램(텔미사르탄),20181130,201804853,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248136540,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)팜젠사이언스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔로살탄정40mg(텔미사르탄),20181213,201805064,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248136540,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)팜젠사이언스,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔로살탄정80mg(텔미사르탄),20181220,201805195,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248509319,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,풍림무약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미다운정40밀리그램(텔미사르탄),20190109,201900102,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1188104188,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,안국약품(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,모노티탄정80밀리그램(텔미사르탄),20190226,201901246,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1188104188,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,안국약품(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,모노티탄정40밀리그램(텔미사르탄),20190226,201901247,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2088120633,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)보령바이오파마,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔리토정80mg(텔미사르탄),20190318,201901613,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1338130405,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)서울제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,티살탄정40밀리그램(텔미사르탄),20190318,201901614,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1338130405,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)서울제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,티살탄정80밀리그램(텔미사르탄),20190318,201901615,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2088120633,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제 ,02140,혈압강하제,2587,혈압강하작용의약품,(주)보령바이오파마,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔리토정40mg(텔미사르탄) ,20190322,201901726,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248677584,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,대웅바이오(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미베타정40밀리그램(텔미사르탄),20190328,201901887,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248677584,20260212,흰색 또는 거의 흰색의 양면이 볼록한 원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,대웅바이오(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미베타정80밀리그램(텔미사르탄),20190328,201901888,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2148110673,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,진양제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,테미살탄정40밀리그램(텔미사르탄),20190408,201902113,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
2148110673,20260212,흰색 타원형의 정제,02140,혈압강하제,2587,혈압강하작용의약품,진양제약(주),02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,테미살탄정80밀리그램(텔미사르탄),20190408,201902114,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248199564,20260212,흰색의 타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)비보존제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미드롭정80밀리그램(텔미사르탄),20190423,201902497,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
1248199564,20260212,흰색의 장타원형 정제,02140,혈압강하제,2587,혈압강하작용의약품,(주)비보존제약,02,전문의약품,010101,나정,나정,D000485,Telmisartan,Telmisartan(텔미사르탄),텔미사르탄,텔미드롭정40밀리그램(텔미사르탄),20190423,201902498,[M090395]텔미사르탄,단일,,20121226,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,,ARB,효능군중복
